compilation,reference,site,Proxy,Latitude,Longitude,recon_anom,weight,ACCESS-ESM1-5,AWI-ESM-1-1-LR,BCC-CSM1-1,CCSM4,CESM2,CNRM-CM5,CSIRO-Mk3-6-0,EC-Earth3,EC-Earth3-LR,FGOALS-f3-L,FGOALS-g2,FGOALS-g3,FGOALS-s2,GISS-E2-1-G,GISS-E2-R,HadGEM2-CC,HadGEM2-ES,HadGEM3-GC31-LL,INM-CM4-8,IPSL-CM5A-LR,IPSL-CM6A-LR,MIROC-ES2L,MIROC-ESM,MPI-ESM-P,MPI-ESM1-2-LR,MRI-CGCM3,MRI-ESM2-0,NESM3,NorESM1-F,NorESM2-LM,UofT-CCSM-4
Bartlein,Bartlein et al. 2011,,pollen MAT,45.0,-75.0,1.1287,1.0,-0.19449281692504883,-0.13276587186826574,-0.40015913378924634,-0.7761974270056855,-0.19150567054748585,0.34523210771722734,0.2837314244788823,0.18042809298565285,0.05626525804955754,-0.5053358674049377,-0.7113413813509007,0.20919705554842954,-0.28852317025208457,-0.329984188079834,-0.22080016136169434,0.22269701957702637,0.5423183441162109,0.1678566336631775,-0.7040622234344482,0.12169135012069651,-0.4593285322189331,-0.8530223763166853,-0.5143149218570787,0.040327651910873924,-0.526748511008963,0.1709084855299705,-0.2862992117403075,-0.8579077116177134,-0.49064826965332053,-0.2865183353424071,-0.3015832901000978
Bartlein,Bartlein et al. 2011,,pollen MAT,45.0,-85.0,-0.65,1.0,-0.0826883316040039,-0.10417612698837228,-0.3784063605006236,-0.6466897612233334,-0.5223696231842041,0.42715520335438467,0.29587677193392736,0.009420978182939669,0.05136661216122333,-0.5844590067863464,-0.8492416413220605,-0.25090086460113536,-0.3275619457415365,-0.45148396492004395,-0.3511464595794678,0.09860213597615561,0.3149202664693197,0.13587113221486408,-0.7455345392227173,0.03342666707572195,-0.52036452293396,-0.9471312242915944,-0.7999290030263883,0.05659444503044062,-0.47764721194492044,0.14829722007874144,-0.5966667533514327,-0.8684251007081498,-0.5926343202590945,-0.162328243255618,-0.5406370162963868
Bartlein,Bartlein et al. 2011,,pollen MAT,45.0,-67.0,-0.8625,1.0,-0.12755750020345052,-0.4791057449533548,-0.2252801758582393,-0.5662218907390653,-0.1753914117813101,0.34223475444117746,0.18651827190454928,0.0756727650683489,0.093170191315578,-0.47554812431335447,-0.6489033541397015,0.06509765610098849,-0.12310091584363542,-0.2645103931427002,0.05360379219055175,0.20619160334269207,0.3215663592020671,0.1902613162994385,-0.4822969436645508,0.2977435725291589,-0.43093843460083014,-0.6579675602192445,-0.35179337332723976,-0.07158512891483142,-0.5707344677423155,0.11982766145847953,-0.2961515905731561,-0.6739993408127922,-0.527536273002625,-0.31672232151031393,-0.07437078952789336
Bartlein,Bartlein et al. 2011,,pollen MAT,41.0,-75.0,0.8637,1.0,-0.20100688934326172,-0.04662551034298398,-0.4005485816202736,-0.5082770378531745,0.288445636961195,0.34007671009351487,0.1576323183303501,-0.1461497885287224,-0.09050956337128643,-0.4131953716278076,-0.6844841998590585,0.11990554630756746,-0.270909064614052,-0.27214813232421875,-0.3159294128417969,0.3619106292724609,0.748110008239746,0.18514630794525147,-0.5036755402882893,0.08670105997581319,-0.47116819278481303,-0.6938957121754079,-0.26662100616373613,0.012351390213783245,-0.37371845902431633,0.1022956125039868,-0.27406857830654024,-1.3535142946020842,-0.32739310794406506,-0.3273792266845705,-0.13907774289449032
Bartlein,Bartlein et al. 2011,,pollen MAT,73.0,-95.0,0.759,1.0,0.5271957397460938,-0.6187176951021542,0.8652394460498005,0.5072739391969873,0.5717119640774195,1.32993107931283,0.7362977990418182,0.8400716125719245,1.0627602798567948,0.1730637550354004,-0.10474222343091286,1.5425842763266808,0.41309041770235433,0.779815673828125,0.3842754364013672,1.5221865336100262,1.3889633178710938,1.0235590298970538,0.4990545908610026,0.2558828695897987,0.018715416076322555,-0.19453518913153173,-0.5195143128822519,0.04683791820795152,-0.19530123479699824,0.8645259086986752,-0.051568529570471755,-0.028382371280987737,0.07295730378892695,0.1871802541944716,1.092843606736925
Bartlein,Bartlein et al. 2011,,pollen MAT,47.0,-93.0,0.6536,1.0,0.12586551666259765,0.3595569929249713,-0.2684929045714099,-0.517218248267204,-0.45114895820617695,0.5655089205556272,0.4659437053061593,0.09420732438597436,0.0440877722270265,-0.5440757989883424,-0.9170258279410095,-0.03363907486200375,-0.3335077527946072,-0.2938406229019165,-0.26369366645812986,-0.32606355667114256,0.08166664123535158,-0.033756012916564944,-0.8466324011484782,-0.16904407148193742,-0.5039521651973371,-1.0485217026819045,-1.1287282926990105,0.3308885283738921,-0.2711444383635935,0.311007363434681,-0.05605558050455555,-0.19040886232419468,-0.6588074419233536,-0.2112974113888219,-0.5355669352743361
Bartlein,Bartlein et al. 2011,,pollen MAT,47.0,-81.0,1.0244,1.0,-0.0804530143737793,-0.40984359758378486,-0.3698348042693088,-0.6344661410083052,-0.26034526189168267,0.41447530020166323,0.3337814209709695,-0.036423823526635604,0.12548385502331003,-0.5495314776897431,-0.7924667737442768,-0.009461065102365378,-0.31214860432603303,-0.3506085872650147,-0.21728708744049074,0.18485665798187256,0.2654902935028076,0.1657727062702179,-0.7556581695874531,0.041906404109790435,-0.4762926674242166,-0.9035369906952919,-0.8992802539898384,0.029884646028397285,-0.5525897099544052,0.21438036050831294,-0.41262857034418554,-0.03974160941923148,-0.5918922119670446,-0.31725605196423046,-0.49512936194737744
Bartlein,Bartlein et al. 2011,,pollen MAT,57.0,-75.0,-0.006,1.0,0.11881818771362304,-0.6780679589672054,0.08227131185897951,-0.6374585955612948,0.14010349114735934,0.3550205603425617,0.22489941337257133,0.10539377446725742,0.5432361686059153,-0.4415552616119385,-0.6518876961144612,0.17663611322641531,0.14082926752707944,-0.3170499801635742,0.06563782691955566,0.8828615188598633,0.7553335189819337,0.4293658256530762,-0.28153789043426514,0.10498757974802145,-0.4887823257054942,-0.5906920738426444,-1.990441124087896,0.01575315781122736,-0.5210818658843762,0.4424180744139645,-0.4360991103465658,-0.22752406465184655,-0.5474882523218789,-0.26419607798258427,-0.11761957804361986
Bartlein,Bartlein et al. 2011,,pollen MAT,45.0,-87.0,0.247,1.0,-0.08335533142089843,0.0483946302224055,-0.3579577499230832,-0.6895431896956252,-0.6276877880096425,0.36912561518356435,0.29538343680661694,-0.0047396639171641336,0.04064665059816702,-0.597972285747528,-0.8717681550649803,-0.27261653915047646,-0.33921939580294463,-0.46018385887145996,-0.36739668846130374,0.08315000534057615,0.356203556060791,0.10326306819915772,-0.6781569719314575,-0.028885882528542184,-0.4931392192840577,-0.9714019397014972,-0.926319303567342,0.07580115150211682,-0.4603401857379506,0.1963045398112584,-0.6534552265376512,-1.1126325910323178,-0.6123912096023559,-0.367017078399659,-0.5966536283493042
Bartlein,Bartlein et al. 2011,,pollen MAT,43.0,-85.0,0.724,1.0,0.00976117451985677,0.19906003596845825,-0.38671181484143685,-0.5568016549216621,-0.3624214755164246,0.49450182669562714,0.20193749065849417,-0.025610362752392552,-0.06075081043604126,-0.5751893520355225,-0.8253009122979219,-0.12928639799356534,-0.2956931616462838,-0.46247029304504395,-0.4221305847167969,0.4822178522745768,0.7239898045857747,0.11894447008768716,-0.7406381368637086,-0.02940810843044649,-0.5320664715003856,-0.9952711496815114,-0.514875465405801,0.07593230728204005,-0.3853822922239988,0.19968868217900662,-0.31373301720588287,-1.492254871129429,-0.5342060592439443,0.1576620737711572,-0.2359582053290472
Bartlein,Bartlein et al. 2011,,pollen MAT,43.0,-79.0,-0.438,1.0,-0.17239105224609375,0.14665109644619548,-0.45101676374151917,-0.6470429082965594,-0.23047739876641035,0.42720495472119413,0.29864513666083387,-0.01809994192339443,0.001299395641212368,-0.5007879257202148,-0.7696731451311642,-0.03625239133834944,-0.2980697890505718,-0.3732776641845703,-0.4067505359649658,0.3504822476704915,0.6907826614379883,0.17355665206909177,-0.687361200650533,0.10971653172492885,-0.39341647606135355,-0.8859619249323072,-0.3790191625110504,0.0650873449284945,-0.4093746940628526,0.18380064286701064,-0.3668554453740328,-0.877569577170265,-0.43557585080464734,-0.39737619558970044,-0.20090138753255207
Bartlein,Bartlein et al. 2011,,pollen MAT,49.0,-65.0,0.2037,1.0,-0.08569253285725913,-0.6392581079865309,-0.25786348340074783,-0.6664064624032786,-0.2834340797530297,0.3078260149533115,0.1139533883952002,0.0679708674709675,0.07559537686447802,-0.5926588475704193,-0.7256852813974722,0.2990077117458018,-0.07986558675702946,-0.4365137219429016,0.4148862361907959,0.25604898134867354,0.367521874109904,0.2020971179008484,-0.5597207397222519,0.18870084139470333,-0.5006195647216538,-0.573864459744754,-0.5647336832875299,-0.13624103947414548,-0.5652678289665669,0.06788457328338232,-0.5421982299974303,-0.6500422799435149,-0.6646781033939787,-0.3372028734948901,-0.20405605783065153
Bartlein,Bartlein et al. 2011,,pollen MAT,45.0,-81.0,0.185,1.0,-0.19607086181640623,-0.1324824668771391,-0.4048338177325224,-0.6744975894045253,-0.45784089565277036,0.3535990769629385,0.3320084835070122,0.03687164472551045,0.08528800544345547,-0.5664600491523742,-0.7926011186414966,-0.168627467006445,-0.30105112913482257,-0.3916869878768921,-0.3030433654785156,0.15368995666503907,0.32996511459350586,0.17862768173217772,-0.7373107671737671,0.1219853618080365,-0.48701076507568364,-0.9071827230606103,-0.6743429136105235,0.05150787425368868,-0.496954652404161,0.2147066464573925,-0.8040353934016913,-0.4804959910267945,-0.5562829256057742,-0.3614488124847406,-0.44841653108596813
Bartlein,Bartlein et al. 2011,,pollen MAT,47.0,-89.0,1.1765,1.0,-0.15342470169067382,-0.2159370575399891,-0.3346152749652029,-0.6522899564071487,-0.4521784109539455,0.4853759112065337,0.3521011904379382,-0.00976021057757896,0.05757008115715781,-0.5778692781925201,-0.8911982056956596,-0.3401381745934533,-0.3705750467916409,-0.36783926486968993,-0.28110742568969727,-0.31412208557128907,-0.009237937927246075,-0.05120472590128581,-0.7152255376180012,-0.09580111486839092,-0.7422001505223096,-0.9613369299563299,-0.950383331896566,0.051281084842576846,-0.5275669159830103,0.29063487276256056,-0.3550861402438198,-0.4583443092633769,-0.6364432017008467,-0.4492547618018259,-0.6513724105887944
Bartlein,Bartlein et al. 2011,,pollen MAT,49.0,-99.0,-1.349,1.0,-0.0321097755432129,0.2801966143880753,-0.1774645990447889,-0.6025964138612042,-0.4173260815938315,0.5465616799610117,0.6208236380444815,0.3864053699330814,0.34494889711515153,-0.4898930966854095,-1.030562225609446,-0.12225765176117499,-0.25648295210510436,-0.19225699901580812,-0.33626523017883303,0.30769395828247076,0.3507195663452149,-0.03886253356933594,-0.7479978998502096,-0.15906291675729295,-0.4072013472052801,-0.7483129260430665,-0.785114550240567,0.37187006483927265,0.08267512240145364,0.3877362888043959,0.12336910377705447,0.05698219891006569,-0.7452865017784971,-0.41078079276614654,-0.5980233703719244
Bartlein,Bartlein et al. 2011,,pollen MAT,45.0,-65.0,8.906,1.0,-0.09821097056070964,-0.4893189644409325,-0.21607223332508907,-0.5533805707764994,-0.006335377693176074,0.3629585109418427,0.20220943418498855,0.13782348031048794,0.13732728989609683,-0.46360063552856445,-0.6510199358637485,0.14747134596109399,-0.12396339007685397,-0.23008251190185547,0.2172088623046875,0.1892229715983073,0.3178982734680176,0.2024945418039958,-0.4842681884765625,0.3110809393968764,-0.47309160232543945,-0.5848402848491847,-0.3020509963365288,-0.04991743180569243,-0.5393066238479323,0.1435014756821335,-0.285636914520218,-0.7332721560845682,-0.5800479650497438,-0.31567680835723877,0.0772213935852046
Bartlein,Bartlein et al. 2011,,pollen MAT,53.0,-59.0,2.4467,1.0,0.45702277064323427,-0.5707999965689141,-0.1106263191771214,-0.49814079403155864,0.176199190351699,0.3337297631678362,0.16810669298822523,0.22175162964759287,0.8358410801935053,-0.42892985343933104,-0.5220350927274394,0.8587362743914129,0.05722813214681522,-0.3713240623474121,0.920686674118042,1.126709067026774,0.9056382195154826,0.5893863224983216,-0.33261553943157196,0.17768047431923706,-0.3639820394961697,-0.38429526199117536,-0.808933105781516,-0.016004618088330223,-0.3835584932194558,0.2666479356453023,-0.21241090140431304,-0.5725003814467895,-0.5985468248526256,-0.22509867615169954,-0.1430830224355062
Bartlein,Bartlein et al. 2011,,pollen MAT,43.0,-81.0,0.0103,1.0,-0.11260604858398438,0.1345156845563784,-0.4262537655979817,-0.6227342570334746,-0.331474035051134,0.4566954118961343,0.2791267775952115,-0.0215359021440446,-0.012720317214719907,-0.5291686058044434,-0.7861971292734629,-0.1147044405341151,-0.29318780887622664,-0.40466880798339844,-0.4113918781280518,0.3192075729370117,0.5392461395263671,0.16624030113220215,-0.696661392847697,0.0613898978507731,-0.41658568642066574,-0.9262157196237071,-0.4734838993291524,0.05842463096990744,-0.39959890537786824,0.1725612601060045,-0.3937091386479032,-0.9191292787526502,-0.45427216423882444,-0.40555423365698906,-0.23813914404975045
Bartlein,Bartlein et al. 2011,,pollen MAT,47.0,-87.0,1.1125,1.0,-0.22328996658325195,-0.3472018717531729,-0.35741950198095596,-0.7090368225870521,-0.4626536830266323,0.4066730260150906,0.35544860026267655,-0.016700516381768886,0.08206423270324205,-0.6033623337745666,-0.8775546968138221,-0.45727413184941146,-0.36227645512217654,-0.38535633087158205,-0.291588044166565,-0.37430784702301023,-0.12302068710327148,-0.009475145339965822,-0.6888485550880432,-0.046178031820499926,-0.7114917343003871,-0.9410984322398508,-0.8854447210204214,-0.04590045203459668,-0.5840873504512409,0.28115179090039527,-0.48791970240283433,-0.31380374394055044,-0.6297196454472016,-0.45895599921544417,-0.6666771619849736
Bartlein,Bartlein et al. 2011,,pollen MAT,47.0,-69.0,1.2745,1.0,-0.1426579284667969,-0.6263269266932072,-0.2922555789036873,-0.6341883466528693,-0.14767732726202965,0.2960245960271696,0.1766306922658888,0.08702811563605858,0.18128365502349242,-0.46993634700775144,-0.64971108266406,0.3727804120630045,-0.1684629074410539,-0.34971208572387696,0.037462043762207034,0.27304532527923586,0.37667156219482417,0.16596979364752773,-0.5636375546455383,0.16247845637826488,-0.4659002550645525,-0.8043201934553666,-0.6733945857167372,-0.07910522975573678,-0.5896756167519047,0.1646143411879761,-0.29153428373071566,-0.6031316066001741,-0.5548159148957998,-0.2654229448901292,-0.258720662660069
Bartlein,Bartlein et al. 2011,,pollen MAT,45.0,-69.0,-0.1193,1.0,-0.1584209442138672,-0.44305675013461704,-0.2746066065845238,-0.5912894666665631,-0.06340358257293705,0.3334556909958002,0.16820867738642617,0.0333795480629746,0.10053728358767387,-0.4562191963195801,-0.6416973615764938,0.16230641305446658,-0.1491115195619548,-0.3067165851593018,-0.06411428451538086,0.23758630752563475,0.36843614578247075,0.16790791749954223,-0.5137640237808228,0.23731040570273068,-0.40168190002441406,-0.7600378801093706,-0.44562555901700035,-0.06163037487583634,-0.571591581010439,0.12947302249456094,-0.28585674102085407,-0.6217549208252758,-0.5002615928649906,-0.30430164337158133,-0.20955590009689337
Bartlein,Bartlein et al. 2011,,pollen MAT,49.0,-89.0,0.9197,1.0,-0.027303155263264975,-0.38899352430756007,-0.34189257511680526,-0.5057852930836713,-0.2736319499545612,0.4571331506710009,0.4123462154335735,-0.11129020157194117,0.10846572971448412,-0.5486946880817414,-0.9153854851495801,-0.19690387509762708,-0.3784717170774024,-0.33258442878723143,-0.21451327800750733,-0.3124140159289042,0.017936016718546548,-0.09702172815799714,-0.7146195371945698,-0.11183248438902328,-0.5638709033675108,-0.9141371872610452,-0.8733971981739859,0.038867193552353727,-0.5591402752955438,0.2567381855145318,-0.334243406584308,0.09835231690207505,-0.6687558445665572,-0.43120419449276337,-0.5502712070279653
Bartlein,Bartlein et al. 2011,,pollen MAT,49.0,-91.0,1.8317,1.0,0.08654678980509442,-0.2538307997227832,-0.31870312327028205,-0.48005865879774773,-0.3956070306566022,0.5148161556273986,0.43903548092924977,-0.05823411140328074,0.11905546463871895,-0.513470859825611,-0.9395123608173339,-0.12448330726474299,-0.37425190532755515,-0.32072014808654786,-0.20372989177703857,-0.48716900428136195,0.028520962397257488,-0.0816328736146291,-0.851381242275238,-0.1451431927136208,-0.5353612549265249,-0.9139048258936365,-1.243728193251653,0.1308517041081006,-0.509193785002618,0.255317024977211,-0.29217839540284674,0.13368718387134526,-0.6758382115099169,-0.36379132668177283,-0.5262443857060539
Bartlein,Bartlein et al. 2011,,pollen MAT,47.0,-63.0,0.9345,1.0,-0.11566457748413086,-0.5257916580831181,-0.2709561569546529,-0.7771893344576286,-0.2578485149807398,0.3479061877680759,0.16985868468139498,0.11954845392461227,0.06274422232952026,-0.6014178633689882,-0.7595244692228107,0.17637759521603308,-0.15205816558178392,-0.30015773773193355,0.5329478740692138,0.17796483993530274,0.3138740062713623,0.19307056903839112,-0.6288953423500061,0.26002005358344477,-0.4628063082226845,-0.5568593921460795,-0.4120255999490595,-0.07604789648653637,-0.5212814720336774,0.13138176186734044,-0.4600047475755995,-0.7705165998445982,-0.6590302917692398,-0.36595940060085674,-0.007841782304975776
Bartlein,Bartlein et al. 2011,,pollen MAT,43.0,-75.0,0.7005,1.0,-0.22254161834716796,0.0899811677540816,-0.4288293414225802,-0.535525651245549,0.14824344052208843,0.3431100225526523,0.2884644698567729,-0.00980851566517688,-0.03660249390798896,-0.46880078315734863,-0.7268020746184082,0.18030563443899142,-0.28508481825389564,-0.31087779998779297,-0.3329758644104004,0.3417210578918457,0.6958460807800293,0.17166481018066404,-0.6460297107696534,0.09638535975113882,-0.43846884648998896,-0.7887432315259215,-0.24924702758311615,0.042789052965960105,-0.44049786087345794,0.1627248674939819,-0.27479382798728463,-1.032528950749591,-0.4296278291278419,-0.34707111782497785,-0.23325334919823537
Bartlein,Bartlein et al. 2011,,pollen MAT,49.0,-81.0,1.51,1.0,-0.1920563364028931,-0.5486964053949279,-0.324641200008769,-0.5574728505549374,-0.3193085347281564,0.3772820998277802,0.25852282207918215,-0.007588243816226775,0.15520715619135883,-0.548515459895134,-0.7990367325640674,0.034323079418390356,-0.2861534988214627,-0.32768723666667937,-0.2072917938232422,0.35617778539657596,0.2635132384300232,0.14600302442908286,-0.7094760984182358,0.010779677151173478,-0.5714318872431206,-0.9089847798402831,-1.1131242631863194,-0.021458703958753995,-0.6320502021130199,0.25245556093726607,-0.402189235564409,-0.05442745007983478,-0.6151295112238993,-0.40580022401279964,-0.4505533651510875
Bartlein,Bartlein et al. 2011,,pollen MAT,43.0,-73.0,0.5202,1.0,-0.208096809387207,-0.12151227438402185,-0.3812863897619191,-0.592056272667279,0.1217763312657675,0.324414366032361,0.24330434456695876,0.06382962681296002,-0.03233749925302438,-0.4447207212448121,-0.7140522850954442,0.2335707172751438,-0.24239552370560272,-0.27381052970886227,-0.2545610904693604,0.27935087839762374,0.7289145533243814,0.16173354148864746,-0.5293474594751993,0.1571555846385866,-0.4597623351615465,-0.7431168068607612,-0.29160069224701807,0.008435949799756851,-0.47271069272156246,0.1352236677564968,-0.26420330245946233,-1.1240676698002272,-0.420301583078173,-0.38858956231011266,-0.23000531991322834
Bartlein,Bartlein et al. 2011,,pollen MAT,47.0,-97.0,-0.6875,1.0,0.036998805999755864,0.4299618469931008,-0.18587991462128356,-0.5960668089263897,-0.48788782331678604,0.5656588303968941,0.5554309738699159,0.3212202608653182,0.1902429431040336,-0.5263057947158813,-0.9420202311880536,-0.05947156026959533,-0.25586851299015007,-0.22711515426635742,-0.3699030876159668,0.19266331990559898,0.26509625116984054,0.0064792553583780926,-0.7116563717524211,-0.14496337951270227,-0.3288335435305343,-0.8646207338881133,-0.6564700975728214,0.36259961778112737,0.04912991797716226,0.351754316403471,0.04447600550700213,-0.1534223098788222,-0.6675385740068234,-0.42400773896111377,-0.6074745077557034
Bartlein,Bartlein et al. 2011,,pollen MAT,47.0,-99.0,-1.415,1.0,-0.0014864540100097642,0.3742287202368513,-0.13841851557283347,-0.5506078651379243,-0.40491173903147376,0.5907057549034068,0.6258922884874631,0.29437923935368676,0.2831296603975003,-0.47343970537185665,-0.9492304158790964,-0.05119060948491246,-0.20616025208468566,-0.19945328235626222,-0.43879213333129885,0.39191123962402347,0.4191781806945801,0.007886414527893069,-0.6419680913289388,-0.09961146166998675,-0.2755049099132439,-0.7443775427528395,-0.5026339405729392,0.38653016731689116,0.21343209512799716,0.3739329667513107,0.12060996980126873,-0.10520364963679835,-0.6069769011603476,-0.4506586975521512,-0.5787948915693495
Bartlein,Bartlein et al. 2011,,pollen MAT,45.0,-63.0,-1.464,1.0,-0.024810218811035158,-0.47847360925470184,-0.21032782410303902,-0.6153589390986306,-0.18377654552459483,0.37895783006599526,0.21580057512793244,0.14406148648521105,0.09625577002857064,-0.449857783317566,-0.6424928010372672,0.2937818318605424,-0.14999620349097487,-0.20942702293395996,0.47239913940429684,0.1607809066772461,0.30030241012573244,0.15499370098114013,-0.494384765625,0.3229944575946136,-0.35630731582641606,-0.5255901783886674,-0.29517503132487577,-0.003858830563294953,-0.5033231952242462,0.15123417152997193,-0.2848874281146392,-0.555172110020687,-0.6648870229721068,-0.3924237489700316,0.7285509347915634
Bartlein,Bartlein et al. 2011,,pollen MAT,49.0,-79.0,2.426,1.0,-0.20061398188273113,-0.5768606387527808,-0.3048103252662464,-0.5684830428183127,-0.2746676015853884,0.3543388359186358,0.2383990834007099,-0.045036459246709945,0.1656604410751916,-0.5449224501848221,-0.7686011106721059,0.0443209995515637,-0.24645349765014724,-0.32517742812633516,-0.17636756896972655,0.3810899337132772,0.28632213751475016,0.16832485740383465,-0.6672962506612142,0.04918792365902921,-0.5696518041202925,-0.9200499983740767,-1.1310961685415988,-0.027447092376675558,-0.6492776877094955,0.23747886336394516,-0.39709986137123543,-0.04793169168107447,-0.5955903351306918,-0.42579105032814946,-0.43916823638810054
Bartlein,Bartlein et al. 2011,,pollen MAT,45.0,-97.0,-0.9085,1.0,0.052115313212076825,0.6147524561145993,-0.16341233287928347,-0.500408489024228,-0.46359176635742205,0.5939454311685624,0.600880177899103,0.12102984624702406,0.016009848091777523,-0.5344630956649781,-0.8920376543452444,0.019015185534954016,-0.2027503494730078,-0.2708747386932373,-0.4855703830718994,0.33958781560262047,0.38149299621582033,0.0037399291992187503,-0.6485313177108765,-0.08180034147978499,-0.27479789257049564,-0.8898695949441705,-0.4255345638965129,0.3416493909908735,0.10326450704273729,0.3602420354598078,0.008843150008640702,-0.4119605951091524,-0.534401273727418,-0.44388000965118396,-0.5603046894073487
Bartlein,Bartlein et al. 2011,,pollen MAT,53.0,-99.0,0.927,1.0,-0.0028040790557861315,-0.3114762180878384,-0.23437648499064126,-0.6390821492008912,-0.2628422967592875,0.545723077241743,0.41366491859290716,0.16016366277155455,0.27872102159915113,-0.5052664130926132,-1.07884361291485,-0.24733426049351692,-0.3150076961236416,-0.2398021936416626,-0.1870559275150299,0.13006881713867188,0.11674509227275848,-0.16511183798313142,-0.9029933313528696,-0.1952440815509498,-0.615756603538955,-0.878218829435645,-1.3596859256709783,0.09714239805673264,-0.537385265365823,0.23166629967578403,-0.29839123126796124,0.1141601461674486,-0.803881871038013,-0.3517988383769989,-0.6175112160709167
Bartlein,Bartlein et al. 2011,,pollen MAT,51.0,-95.0,0.023,1.0,0.17089099884033204,-0.15501883335700117,-0.28269939314445036,-0.39585767799799854,-0.3257380525271099,0.5210660127419754,0.5142612762471508,0.11145822971688094,0.1667460363334777,-0.505662128329277,-1.0193408535593333,-0.1458441702648997,-0.32596893975151026,-0.28483763337135315,-0.1974586844444275,-0.2718644897143046,0.014025449752807645,-0.03759287844101587,-0.8969200849533081,-0.19662650210151897,-0.4971302209710467,-0.823857577416396,-1.2682490741519932,0.14251467282018496,-0.4711216721432827,0.3080083398451813,-0.1627506834731054,0.16967470919579034,-0.7371011575063069,-0.3369466563065848,-0.5281513015429179
Bartlein,Bartlein et al. 2011,,pollen MAT,41.0,-81.0,-0.5905,1.0,-0.0762786865234375,0.17207648783648022,-0.42173792551441047,-0.45203948485523443,0.39990524397955596,0.43236437335513,0.17961100799136953,-0.19989435632243885,-0.10469630053311818,-0.4845766067504883,-0.7057930760968796,-0.021297256648543542,-0.29892469336502264,-0.3689208984375,-0.44062151908874514,0.6085234451293946,1.052175407409668,0.13295250892639157,-0.6297481060028076,0.012052413697989577,-0.4447832253507388,-0.9567337462666723,-0.2662722576249413,0.03358884067649226,-0.31569181422549075,0.15678289929253317,-0.2882540832552459,-1.229383354901876,-0.3695622762044274,-0.28538076082865454,-0.03747333526611271
Bartlein,Bartlein et al. 2011,,pollen MAT,41.0,-73.0,0.346,1.0,-0.1947871398925781,-0.28509942818377954,-0.29657285205954176,-0.6778405726274922,-0.3556629901462108,0.39652407388541694,0.14813675807727503,-0.09707811727296245,-0.10354478615034948,-0.3405218601226807,-0.64051579169695,0.006858187913899007,-0.2337980664269427,-0.2127758979797363,-0.22835426330566405,0.4332824834187825,0.6955470657348632,0.25039462884267166,-0.40614374478658044,0.19513174825355944,-0.35396915559142017,-0.526593294071086,-0.3307245763003012,0.03362435645025027,-0.35500221270850024,0.10776693629629291,-0.2711691664578324,-0.8935643829373456,-0.3108876546223963,-0.37812675899929477,-0.18941076490614148
Bartlein,Bartlein et al. 2011,,pollen MAT,49.0,-71.0,1.793,1.0,-0.11643337885538736,-0.6498700666139123,-0.27518164218662483,-0.5564823890305904,-0.25024738947550373,0.3016785494534048,0.15864806842387102,0.08979642911608234,0.25335564546247746,-0.4803180724382401,-0.5994219746417423,0.2971970461308947,-0.1092467631411929,-0.3680134177207947,0.04241857528686524,0.3045039558410645,0.30913805047671,0.12938381815950076,-0.5474032362302145,0.13987408226463385,-0.48302310543496607,-0.7730861752672137,-0.7934730150388376,-0.10268033673913371,-0.6026409363457665,0.18659884320481743,-0.3366072246296375,-0.15691683776544493,-0.5658290336529415,-0.4020616279708017,-0.2744096863600942
Bartlein,Bartlein et al. 2011,,pollen MAT,47.0,-111.0,-0.331,1.0,0.09963144302368165,-0.00181062329886994,0.08409156250099963,-0.25345300994442793,-0.09879607306586322,0.6136187634680179,0.8154678691305337,0.18619992912132494,0.33923807876014134,-0.08719629049301172,-0.8415506149744265,0.3899979708716268,-0.02094062578653899,0.31906986236572266,0.06506628990173341,0.5375015449523926,0.6315014839172364,-0.03676359415054321,-0.6651391585667928,0.24936129791305833,-0.1612705090323275,-0.1692976416272692,-0.3375660980281604,0.5201791357743939,0.1760656060563745,0.34085231949428885,0.27982557462755236,0.22116224670041917,-0.3026232507493768,-0.29487653838263694,-0.2148988021744623
Bartlein,Bartlein et al. 2011,,pollen MAT,41.0,-87.0,-0.0643,1.0,0.12912387847900392,0.5616000260455873,-0.3819715894442812,-0.5059090675998892,-0.4308091502719479,0.5171066767951242,0.15785241786855944,-0.22786227685976693,-0.10784314060081436,-0.5689661026000977,-0.7847750631800006,-0.03559934198856567,-0.2622967276787778,-0.43791904449462893,-0.4680550575256348,0.8118453979492188,1.1823284530639646,0.11203514099121094,-0.7597774664560955,-0.08852882496616456,-0.5082138259611146,-1.137792740259476,-0.39266263903186294,0.03725137423042467,-0.2786550630513457,0.22909241610103653,-0.2363930556501199,-1.6431525941240412,-0.4727124214172366,-0.21949015723334442,-0.17891898473103782
