compilation,reference,site,Proxy,Latitude,Longitude,Anom,source_table,weight
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,213.75,0.3257767856121063,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,217.5,0.3148239254951477,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,221.25,0.3224484324455261,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,225.0,0.30295372009277344,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,228.75,0.26351940631866455,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,232.5,0.27831846475601196,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,236.25,0.3217957019805908,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,240.0,0.3089672029018402,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,243.75,0.28005534410476685,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,247.5,0.270870178937912,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,251.25,0.2784254252910614,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,255.0,0.26463401317596436,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,258.75,0.33307644724845886,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,262.5,0.38200056552886963,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,266.25,0.4672984480857849,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,270.0,0.4789610505104065,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,273.75,0.5095025300979614,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,277.5,0.5357364416122437,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,281.25,0.5336892604827881,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,285.0,0.2776164412498474,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,288.75,1.1227390766143799,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,292.5,0.012537777423858643,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,296.25,0.5403763055801392,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,300.0,0.614464521408081,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,303.75,0.7311596274375916,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,307.5,0.8591560125350952,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,311.25,0.9228298664093018,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,315.0,1.0014622211456299,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,318.75,1.0052546262741089,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,322.5,0.9056403636932373,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,326.25,0.8302737474441528,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,330.0,0.7519640326499939,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,333.75,0.687969446182251,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,337.5,0.6455431580543518,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,341.25,0.6547683477401733,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,345.0,0.6753801107406616,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,348.75,0.7768541574478149,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,352.5,0.8292512893676758,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),57.65625,356.25,0.8376818299293518,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.5349976198870973
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,0.0,0.9786787033081055,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,3.75,0.9375541806221008,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,7.5,0.8405817747116089,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,11.25,0.7619653940200806,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,15.0,0.7042025327682495,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,18.75,0.6401799917221069,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,22.5,0.6670989990234375,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,26.25,0.6279211044311523,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,30.0,0.5618211030960083,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,33.75,0.5292149186134338,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,37.5,0.4917333722114563,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,41.25,0.4469643831253052,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,45.0,0.4450000524520874,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,48.75,0.42357364296913147,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,52.5,0.413465678691864,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,56.25,0.37709853053092957,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,60.0,0.4040212631225586,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,63.75,0.3600482642650604,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,67.5,0.3637197017669678,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,71.25,0.34841588139533997,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,75.0,0.2969872057437897,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,78.75,0.2788379192352295,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,82.5,0.28845474123954773,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,86.25,0.2949534058570862,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,90.0,0.27967724204063416,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,93.75,0.2953369915485382,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,97.5,0.3337102234363556,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,101.25,0.36237484216690063,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,105.0,0.3847898840904236,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,108.75,0.4005891680717468,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,112.5,0.44302797317504883,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,116.25,0.42100775241851807,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,120.0,0.43109187483787537,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,123.75,0.46900373697280884,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,127.5,0.5279043912887573,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,131.25,0.5502809286117554,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,135.0,0.6041267514228821,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,138.75,0.6561266779899597,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,142.5,0.6019738912582397,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,146.25,0.5873554944992065,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,150.0,0.6015272736549377,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,153.75,0.6306217312812805,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,157.5,0.6731714606285095,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,161.25,0.6905654072761536,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,165.0,0.6584668755531311,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,168.75,0.6349390745162964,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,172.5,0.5890593528747559,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,176.25,0.5533265471458435,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,180.0,0.5655224323272705,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,183.75,0.5369181632995605,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,187.5,0.5125069618225098,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,191.25,0.49907761812210083,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,195.0,0.4509669840335846,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,198.75,0.41196221113204956,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,202.5,0.36556777358055115,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,206.25,0.3068329691886902,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,210.0,0.2869042456150055,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,213.75,0.30711787939071655,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,217.5,0.2920849919319153,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,221.25,0.306552529335022,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,225.0,0.29394328594207764,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,228.75,0.26983457803726196,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,232.5,0.3205797076225281,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,236.25,0.32834163308143616,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,240.0,0.3353678584098816,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,243.75,0.31193220615386963,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,247.5,0.2746703624725342,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,251.25,0.2739408612251282,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,255.0,0.3189195394515991,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,258.75,0.3920688033103943,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,262.5,0.18468379974365234,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,266.25,0.30472734570503235,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,270.0,0.5330203771591187,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,273.75,0.6012367010116577,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,277.5,0.6300379037857056,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,281.25,0.6236884593963623,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,285.0,0.3612211048603058,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,288.75,0.45154696702957153,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,292.5,0.41904351115226746,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,296.25,0.7046955823898315,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,300.0,0.7229088544845581,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,303.75,0.8763172626495361,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,307.5,0.9960428476333618,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,311.25,0.9623798131942749,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,315.0,1.0514904260635376,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,318.75,1.1767988204956055,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,322.5,1.0874717235565186,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,326.25,1.0089359283447266,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,330.0,0.9040751457214355,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,333.75,0.8470426797866821,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,337.5,0.8430060744285583,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,341.25,0.8432928919792175,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,345.0,0.8480047583580017,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,348.75,0.9243046045303345,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,352.5,0.9816510677337646,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),60.46875,356.25,1.0000123977661133,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4928981922297841
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,0.0,0.9629358053207397,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,3.75,0.9082773923873901,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,7.5,0.8137280941009521,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,11.25,0.7465065717697144,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,15.0,0.6759395003318787,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,18.75,0.6112545728683472,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,22.5,0.661527156829834,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,26.25,0.6139235496520996,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,30.0,0.5127138495445251,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,33.75,0.5234348773956299,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,37.5,0.5160438418388367,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,41.25,0.45428818464279175,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,45.0,0.4647068381309509,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,48.75,0.45600634813308716,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,52.5,0.4331425130367279,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,56.25,0.38237443566322327,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,60.0,0.4059157371520996,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,63.75,0.3750678300857544,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,67.5,0.3787524402141571,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,71.25,0.37685391306877136,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,75.0,0.37127116322517395,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,78.75,0.3605431616306305,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,82.5,0.3510063588619232,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,86.25,0.3468283414840698,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,90.0,0.3364291191101074,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,93.75,0.3325399160385132,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,97.5,0.34893572330474854,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,101.25,0.38127097487449646,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),63.28125,105.0,0.42506927251815796,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.4496113296546066
